year,verbs
1994,[]
1994,[meets]]
1994,"[blackmails, starts, runs]]"
1994,"[deceives, comes, gets]]"
1994,[decides]
1994,[]
1994,[comes]]
1994,[deceives]
1994,[persuades]]
1994,[]
1994,"[persuades, wants, disturbs]]"
1994,[comes]
1994,[stops]]
1994,"[considers, decides, persuades]]"
1994,[leaves]
1994,[]
1994,[wins]]
1994,[comes]]
1994,[takes]]
1994,"[tries], touches, works, meets, lives, saves, accepts, goes, refuses, starts, expects, turns]]"
1994,"[arrives, kidnaps, kills, tries, dodges, leaves, attacks]]"
1994,[tells]
1994,"[goes, intervenes, refuses, tells, finds, leaves, attacks, subdues, wants, realizes, takes, dies, reminds]]"
1994,[tries]
1994,[]
1994,[]
1994,"[finds, goes, subdues]]"
1994,[kills]
1994,[thinks]]
1994,[]
1994,[]
1994,[]
1994,[]
1994,[finds]]
1994,[decides]]
1994,[]
1994,"[starts], gets]]"
1994,"[goes, arrives, hits, agrees, goes]]"
1994,[kidnaps]
1994,[breaks]]
1994,[sees]]
1994,[enters]]
1994,[]
1994,"[brings], wants, attempts]]"
1994,[notices]
1994,[finds]]
1994,[leaves]]
1994,[calls]]
1994,[owns]]
1994,"[marries], comes]]"
1994,"[tells, looks, makes, receives, runs]]"
1994,"[tells, disappears]]"
1994,[ignores]
1994,[]
1994,[]
1994,[reveals]]
1994,"[spends, comes]]"
1994,[tries]
1994,[tells]]
1994,[]
1994,[supports]]
1994,[]
1994,[]
1994,"[meets], fires, falls, decides, launches]]"
1994,[searches]
1995,[]
1995,[faces]]
1995,"[accepts, believes, pleads, blames]]"
1995,"[begs, learns, beats]]"
1995,"[arrives, beats, remains, refuses, feigns, runs, blames, attempts]]"
1995,[answers]
1995,[]
1995,[falls]]
1995,"[meets, enters, avenges]]"
1995,[protects]
1995,[protects]]
1995,[survives]]
1995,[]
1995,[takes]]
1995,[]
1995,"[advocates], escapes, frames, prevents, promises]]"
1995,"[tries, frames, finds]]"
1995,"[tries, tricks]]"
1995,[foils]
1974,"[follows, comes, expresses, says, pushes]]"
1974,[tells]
1974,[]
1974,"[tells, reaches, comes, takes]]"
1974,[arrives]
1995,"[meets, leaves, participates, evacuates, reveals, continues]]"
1995,[stays]
1995,"[comes, throws]]"
1995,[meets]
1995,[rushes]]
1995,[decides]]
1995,[]
1995,[]
1995,[]
1995,[meets]]
1995,[]
1995,"[forces], locates]]"
1995,[decides]
1995,[]
1995,[falls]]
1995,"[decides, overhears, blames]]"
1995,[does]
1995,[lives]]
1995,"[wants], denies]]"
1995,[applies]
1995,[]
1995,[]
1995,[discovers]]
1995,[goes]
1995,"[wants], wants]]"
1995,"[joins, wants]]"
1995,[joins]
1974,[]
1974,[kills]]
1974,[saves]]
1995,[goes]]
1995,[falls]
1995,[comes]]
1995,[lives]]
1995,[]
1995,[]
1995,"[convinces], attempts]]"
1995,[ends]
1995,[]
1995,[consults]]
1995,[refuses]]
1995,[]
1995,"[proposes, promises]]"
1995,"[finds, discovers]]"
1995,[sets]
1995,[gets]]
1995,[goes]
1995,[]
1995,"[learns], finds]]"
1995,[tries]
1995,[dies]]
1995,"[falls, attacks, decides, makes, takes]]"
1995,[kills]
1995,[]
1995,"[tells, meets, declares, attacks, discovers]]"
1995,"[kills, leads]]"
1995,[lives]
1995,[]
1995,[takes]]
1995,[works]]
1995,[suspects]]
1995,"[meets, lives, permits, decides]]"
1995,[meets]
1995,[]
1995,"[meets, leaves, reveals, comes, gets]]"
1995,"[stays, invites, pretends]]"
1995,"[realises, invites]]"
1995,[goes]
1995,[]
1995,[]
1995,[]
1995,[faces]]
1995,"[accepts, believes, pleads, blames]]"
1995,"[begs, learns, beats]]"
1995,"[arrives, beats, remains, refuses, feigns, runs, blames, attempts]]"
1995,[answers]
1995,[]
1995,[]
1995,"[goes, returns]]"
1995,"[plans, marries]]"
1995,"[escapes, earns, decides, stops]]"
1995,[tries]
1995,"[arranges], gets]]"
1995,[asks]
1995,[]
1995,[gets]]
1974,"[loves, loses, persuades]]"
1974,[finds]
1974,[loses]]
1995,[]
1995,"[tells, invites]]"
1995,"[offers, refuses]]"
1995,"[offers, wins, rescues, sells, earns, tells, ignores, leaves, wakes, asks, causes, starts, takes]]"
1995,[offers]
1995,[]
1995,[captures]]
1995,[captures]]
1995,[]
1995,[]
1995,[approaches]]
1995,[manages]
1995,[approaches]]
1995,[]
1995,[]
1995,"[plays, leaves, breaks, decides, realizes]]"
1995,"[sticks, learns, follows, beats]]"
1995,"[befriends, saves, comes, swears, opens, invites, gives]]"
1995,[buys]
1995,[]
1995,[]
1995,[]
1995,[]
1995,[]
1995,[finds]]
1995,"[tries], finds, takes]]"
1995,"[wins, adopts]]"
1995,"[finds, falls, does, graduates]]"
1995,[encourages]
1995,[]
1995,[]
1995,"[tells, escapes, finds]]"
1995,[kidnaps]
1995,[meets]]
1995,[]
1995,[]
1995,[]
1975,[]
1975,[returns]]
1975,[comes]]
1975,[agrees]]
1975,[]
1975,[]
1975,[tries]]
1975,[]
1975,[recognises]]
1975,[]
1975,[leads]]
1975,[]
1975,"[tries, accepts, goes, comes, suspects, gets, closes, realises, leaves, finds, misses, asks, receives]]"
1975,[arrives]
1975,[finds]]
1975,[signals]]
2012,"[ambushes, gains, gets]]"
2012,"[earns, tries]]"
2012,[kills]
2012,"[suspects], sends]]"
2012,[identifies]
2012,"[decides, suspects, sends]]"
2012,"[kills, tries, identifies, works, brings, leaves, takes]]"
2012,[disrupts]
2012,[acts]]
2012,[regains]]
2012,[kills]
2012,"[realises, counts, ends, loves, alias, gets]]"
2012,"[tells, comes]]"
2012,"[tells, sells]]"
2012,[tells]
2012,[]
2012,[asks]]
2012,"[shows, gives]]"
2012,[tells]
2012,[accuses]]
2012,"[takes, tracks]]"
2012,[sets]
2012,[]
2012,[]
2012,"[provides, gets]]"
2012,"[sets, calls, comes, wants, takes, views]]"
2012,[meets]
2012,[meets]]
2012,[]
2012,[]
2012,[]
2012,[]
2012,[]
2012,[thinks]]
2012,[]
2012,"[unfolds], plans]]"
2012,[works]
1976,[befriends]]
1976,[needs]]
1976,[]
1976,[marries]]
1976,"[goes, assumes, meets, finds, collects]]"
2012,[tries]
2012,[falls]]
2012,[]
2012,"[asks], points]]"
2012,[asks]
2012,[]
2012,[does]]
2012,[helps]]
2012,"[meets, buys, rescues, finds, reveals, advises, takes, gives]]"
2012,[caresses]
2012,"[arrives, agrees, finds, sees, smiles, decides, learns, loses, studies, opens, points]]"
2012,[allows]
1976,[discovers]]
1976,[comes]
1976,"[gives, sends]]"
1976,[takes]
1976,[sends]]
1976,['s]]
1976,[arrives]
1976,[hires]]
1976,[]
1976,[]
1976,[returns]]
1976,[recites]]
1977,[prompts]]
1977,[]
1977,"[meets], manages, takes, gets]]"
1977,[agrees]
1977,"[asks], gets]]"
1977,[falls]
2011,[decides]]
2011,[sets]
2011,[]
2011,"[lives, leaves, spoils]]"
1977,[meets]
1977,[meets]]
2011,"[chases, meets, finds, breaks, goes, opens, insults, takes, reflects, shoots]]"
2011,[arrives]
2011,"[meets, paralyses]]"
2011,[joins]
2011,"[meets], vows, breaks, decides, shoots]]"
2011,[tells]
2011,[]
2011,"[meets, refutes, leaves, consummate, convinces, calls, decides, survives, catches, turns]]"
2011,[kills]
2011,[calls]]
2011,"[kills], manages, uses]]"
2011,[falls]
2011,[starts]]
2011,[tries]
2011,[holds]]
1977,[]
1977,"[visits, asks, comes, appears, advises]]"
1977,[declines]
2010,[]
2010,"[chances, finds]]"
2010,"[agrees, starts, happens]]"
2010,[comes]
2010,[]
2010,[arranges]]
2010,[tells]
2010,[tells]]
2010,[]
2010,"[tries, succeeds, invites, says]]"
2010,[tells]
2010,[]
2010,[captures]]
2010,[sneaks]]
2010,"[discovers], agrees, saves, leaves, fights, appears, accuses, yells]]"
2010,[kills]
2010,[comes]]
2010,[takes]]
2010,"[meets, stops]]"
2010,"[confronts, spots, steals]]"
2010,[comes]
2010,[]
2010,[]
2010,"[retrieves, warns, learns, spots, takes, reprimands]]"
2010,"[argues, finds, goes, makes, remembers, comes, runs]]"
2010,"[stays, comes]]"
2010,[tells]
2010,[meets]]
2010,[]
2010,[shows]]
2010,[]
2010,[]
2010,[slips]]
2010,[cuts]]
2010,"[wants], recommends]]"
2010,"[tells, fights, follows, gets, denies, tells, visits, finds, wants, recognizes, runs, says, contemplates]]"
2010,[breaks]
2010,"[appears], sees, recommends, writes]]"
2010,"[tells, kills, captures]]"
2010,[tells]
2010,[]
2010,[]
2010,[gives]]
2010,[decides]]
1979,[meets]
1979,[]
1979,[meets]]
1979,[agrees]
1979,[]
1979,[]
1979,"[makes], gets]]"
1979,[tries]
1979,[]
2009,[runs]]
2009,[goes]
2009,"[calls, realizes]]"
2009,[doubts]
2009,[meets]]
2009,[arrives]]
2009,[]
2009,[]
2009,[]
2009,[]
2009,"[Bajaj], hates]]"
2009,[sees]
2009,[works]]
2009,[encounters]]
2009,[]
2009,[]
2009,[]
2009,[]
2009,[reveals]]
2009,"[works, engages, tries, introduces, tests, finds, sets, informs]]"
2009,"[joins, informs, shoots]]"
2009,[decides]
2009,[falls]]
2009,[]
2014,[]
2014,[comes]]
2014,"[tutors], confides, resigns]]"
2014,[leaves]
2014,[helps]]
2014,[leaves]]
2014,[]
2014,[runs]]
1979,"[gets, runs]]"
1979,[kills]
1979,[takes]]
1979,[]
2014,"[beats, takes]]"
2014,[castrates]
2014,[]
1980,[starts]]
1980,[loves]]
1980,[]
1980,[]
1980,[]
1980,[confronts]]
2014,[gets]]
1980,[remains]
1980,[]
1980,[]
1980,[decides]]
2014,"[finds, rejects, captures, finds, drives, manages, decides, remembers, realizes]]"
2014,[kidnaps]
2014,[]
2014,[returns]]
2014,[]
2014,[]
2014,[gets]]
2014,"[kills], tries, pleads, makes, buries]]"
2014,"[kills, joins, meets, breaks, accepts, enters, spots, realizes, gets, says, dares, gives]]"
2014,[kills]
2014,[robs]]
2014,"[kills, meets]]"
2014,"[brings, spots, dares, gives]]"
2014,[shares]
2014,[resents]]
2014,[works]
2014,[reveals]]
2014,[decides]
2014,[saves]]
2014,"[meets], gives]]"
2014,[explains]
2014,[kills]]
2014,[]
2014,"[saves, breaks, finds, reconsiders, refuses]]"
2014,"[wins, tries, agrees, finds, leaves, confesses, befriends, shames, discovers, gets, informs]]"
2014,[travels]
2014,[meets]]
2014,[]
2014,[]
2014,[]
1980,[decides]]
1980,[]
1980,[]
1980,[comes]]
2014,"[tells], tells, agrees, begs, breaks, goes, manages, contemplates, shoots]]"
2014,[begins]
2014,"[traces], confides]]"
2014,"[encounters, returns]]"
2014,"[confronts, begs, informs]]"
2014,[arrives]
2014,[sees]]
2014,[helps]]
2014,[]
2014,[]
2014,[]
2014,[finds]]
2014,"[disappears], bribes, ends, witnesses]]"
2014,[hits]
2014,[joins]]
2014,"[finds, believes, saves, enters, proposes, reveals, makes, explains]]"
2014,[introduces]
2014,[]
2014,[resolves]]
2014,"[realizes], reaches, sees, prepares, takes, pays, likes]]"
2014,"[tells, wants]]"
2014,[apologises]
2014,[slaps]]
2014,[]
2014,[]
2014,[]
2014,[]
1980,[gets]]
2014,"[alias], visits, finds, causes, humiliates]]"
2014,[tells]
2014,[]
2014,[]
2014,[tells]]
2014,[]
2014,[]
2014,"[alias], intervenes, takes, informs, shoots]]"
2014,"[defends, calls, decides, gives]]"
2014,"[enrages, finds, defends]]"
2014,[suggests]
2014,[]
2014,[]
2014,[]
2014,[]
2014,"[threatens, says]]"
2014,"[asks, chides, attends, wishes, poses, reprimands]]"
2014,[begins]
2014,[]
2014,[]
2014,"[confesses], blindfolds, manages, adjusts, refuses, turns, visits, ignores, finds, sees, calls, wakes, says, lights]]"
2014,[arrives]
2014,"[Mosessuspects], hatches, dies]]"
2014,"[tries, makes]]"
2014,[reaches]
2014,[tortures]]
2014,[finds]]
2014,[]
2014,"[shows], spots, requests]]"
2014,"[kills, rests]]"
2014,"[carries, lives, convinces, senses, makes, advises, arranges]]"
2014,"[meets, convinces, asks, rushes]]"
2014,"[meets, explains, gives]]"
2014,[expresses]
2014,[]
2014,[]
2014,[visits]]
2014,[]
2014,[hires]]
2014,[]
2014,[meets]]
2014,"[grows], threatens]]"
2014,[sets]
2014,[]
2014,[]
2014,"[asks, continues, jokes, informs]]"
2014,"[kills, asks]]"
2014,"[goes, informs]]"
2014,"[makes, thinks]]"
2014,"[replies, realises, makes, rushes, delivers, takes, gets, informs, states]]"
2014,[flies]
1981,[]
1981,[realizes]]
1981,[]
1981,[realizes]]
1981,[forgives]
1981,[]
1981,[]
1981,[Ravi]]
1981,[investigates]]
1981,[]
1981,[]
1981,"[meets, finds]]"
2013,"[suspends, works, lives, finds, receives, procures, takes, starts, embeds, insists]]"
2013,[meets]
2013,"[calls], informs]]"
2013,[goes]
2013,[leaves]]
2013,[accomplices]
1981,[]
1981,[]
1981,[brings]]
2013,[]
2013,[denies]]
1981,[wins]]
1981,"[trades], discovers]]"
1981,[returns]
1981,[]
1981,[]
1981,"[goes, returns]]"
1981,[purchases]
1981,[]
2013,[photographs]]
2013,[falls]]
2013,[pledges]]
2013,[forces]]
2013,[]
2013,[]
2013,"[tells], begs, tries, gives]]"
2013,[tells]
2013,[]
2013,[]
1981,[wants]]
1981,"[finds, tries, meets, calls, records, loves, kisses, zips]]"
2013,[recognises]
2013,[takes]]
1982,"[urges], marries]]"
1982,[returns]
1982,[]
1982,[]
1982,"[asks, comes]]"
2013,[tells]
2013,[]
1982,[]
1982,[]
2013,[]
2013,"[taunts, shoots]]"
2013,"[escapes, notifies, remains, informs]]"
2013,"[tells, sees, calls, drives, goes, notifies, taunts, arranges]]"
2013,[leaves]
2013,[shoots]]
2013,"[frees, falls]]"
1982,[tries]
2013,[]
2013,"[tells, finds, manages, warns, invites, uses, takes, says]]"
2013,[begins]
2013,"[warns, manages, comes, runs]]"
2013,[kills]
2013,[]
2013,[finds]]
2013,"[finds, comes, invites, turns]]"
2013,[encounters]
2013,[puts]]
2013,[]
2013,[brushes]]
2013,[tries]
2013,[]
2013,[suggests]]
1982,[provokes]]
1982,[]
2013,[]
2013,[expects]]
2013,[]
2013,[]
2013,"[agrees, goes, forces, uses, prompts]]"
2013,[treats]
2013,[]
2013,"[survives, informs]]"
2013,"[calls, kidnaps, meets, defeats, manages, asks, helps, takes]]"
2013,[kills]
2013,"[kidnaps], calls, sends]]"
2013,"[suggests, decides, kicks, rushes, informs]]"
2013,"[tries, meets, sets, defeats]]"
2013,[agrees]
2013,[brawls]]
2013,[]
2013,[inspires]]
2013,[]
2013,"[tries], works, starts, gets]]"
2013,[represents]
2013,"[leaves, calls, records, seeks]]"
2013,[falls]
2013,[hires]]
2013,[tells]]
2013,[]
2013,[]
2013,"[runs], belongs, helps]]"
2013,[meets]
2013,[]
2013,[shoots]]
2013,"[kills], does, manages]]"
2013,"[enters, meets, reaches, permits, accepts, calls, forgives, takes, gets, runs]]"
2013,[agrees]
2013,[takes]]
2013,[]
2013,[requests]]
2013,[gives]]
2013,"[loves], stops]]"
2013,"[comes, leaves]]"
2013,[reaches]
2013,[lives]]
2013,"[arrives], finds, moves, warns, proposes, overhears, takes]]"
2013,[shows]
2013,[advises]]
2013,[]
2013,[]
2013,[]
2013,[]
2013,"[kills, works, captures, beats]]"
2013,[begins]
2013,"[plans, starts]]"
2013,[kills]
2013,[]
2013,[packs]]
1982,[]
1982,[]
1982,[]
1982,[]
1982,[]
1982,"[manages, takes, starts]]"
1982,[works]
1982,[]
1982,[]
1982,[takes]]
1982,[grows]
1982,[]
1982,[refuses]]
1983,"[meets, learns]]"
1983,[begins]
1983,[recognizes]]
1983,"[accompanies, reveals]]"
1983,[purchases]
1983,[]
1983,[tells]]
1983,[manages]]
1983,[tells]
1983,[tells]]
1983,[]
1983,[]
1983,[]
1983,[goes]]
1983,[]
1983,[lives]]
1983,[suggests]]
1983,[]
1983,[]
1983,[kills]]
1983,[]
1983,[]
1983,[thinks]]
1983,[]
1983,[]
1983,[comes]]
1983,[]
1983,[]
1983,"[finds, reunites, leaves]]"
1983,"[rejects, panics]]"
1984,[flees]
1984,[brings]]
1984,[shoots]]
1984,[saves]
1984,"[gets], escapes, arrests, shoots]]"
1984,[enlists]
1984,[]
1984,[]
1984,[]
1984,[takes]]
1984,"[joins], decides]]"
1984,[manages]
1984,[]
1984,[]
1984,"[makes, hopes]]"
1984,"[considers, starts, says]]"
1984,[moves]
1984,"[tries, asks, wants]]"
1984,"[visits, shows, lives, finds, says]]"
1984,[sticks]
1984,[]
1984,[arrives]]
1984,"[gathers], leaves, reaches, sees, goes, loves, comes, starts, develops]]"
1984,[grows]
1984,"[sees], succeeds, stops]]"
1984,[tells]
1984,[decides]]
1984,"[lives], kills, warns, decides]]"
1984,[tells]
1984,[begins]]
1984,"[confronts, applies, develops]]"
1985,"[meets, comes, takes, resists, apologizes]]"
1985,[confronts]
1985,[tells]]
1985,[tells]]
1985,[loves]]
1985,"[lives, decides, beats, starts]]"
1985,[meets]
1985,[]
1985,[]
1985,"[delivers], shoots]]"
1985,[works]
1985,"[meets], goes, takes]]"
1985,[flees]
1985,[decides]]
1985,[]
1985,[takes]]
1985,[]
1985,[makes]]
1985,[advises]]
1985,"[manages, refuses]]"
1985,"[kills, meets, makes, changes]]"
1985,[agrees]
1985,"[meets, lives, makes, follows, discovers]]"
1985,"[agrees, assists, blames]]"
1985,[falls]
1985,[lives]]
1985,[meets]]
1985,[makes]]
1985,[]
1985,[returns]]
1985,[goes]]
1985,[]
1985,[asks]]
1985,[uses]]
1985,[protests]]
1985,[identifies]
1985,[brings]]
1985,[]
1985,"[comes], discovers]]"
1985,[begins]
1985,[]
1985,[]
1985,[]
1985,[finds]]
1985,[convinces]]
2017,[alias]]
2017,"[manages, instructs, reveals, lures]]"
2017,[falls]
2017,[]
2017,[]
2017,[]
2017,"[relieves, leads, learns]]"
2017,"[kidnaps, continues, lures, reminds]]"
2017,[learns]
2017,[]
2017,"[kills, works, manages, decides, gets, experiences, visits, dispatches, brings, finds, survives, supports, advises, returns, assaults]]"
2017,[wins]
2017,[tries]]
2017,[meets]]
2017,[]
2017,[gets]]
2017,[delivers]]
2017,"[wants, takes]]"
2017,"[continues, convinces, manages, lies, uses]]"
2017,"[notices, uses]]"
2017,[tries]
2017,[]
2017,[bails]]
2017,[]
2017,[]
2017,[]
2017,[hires]]
2017,[]
2017,[]
2017,[]
2017,"[goes, grabs, gets, fears, begins, shows, terrifies, moves, stalks, lies, helps, commands]]"
2017,[feels]
2017,"[berates, calls, holds, blames]]"
2017,[tells]
2017,[]
2017,[]
2017,"[visits, finds, calls, relates, changes, returns, uses, scatters, suspects, gets, knows]]"
2017,"[kills, advises, suspects]]"
2017,"[stands, calls]]"
2017,[visits]
2017,[tricks]]
2017,[]
2017,[]
2017,[]
2017,[gets]]
2017,"[sees, takes, gives]]"
2017,[replies]
2017,[]
2017,[]
2017,"[studies], touches, asks, commits, realizes, exclaims, takes, gives]]"
2017,[tries]
2017,"[apologises], meets, breaks, loses, remains]]"
2017,[tries]
2017,[]
1987,[wanders]]
1987,[clings]
1987,[strangles]]
2017,[kills]
2017,[]
2017,[]
2017,[]
2017,[gets]]
2017,[]
2017,[returns]]
2017,"[tells, confronts, records]]"
2017,"[notices, comes, starts]]"
2017,"[confronts, wants, starts]]"
2017,[proposes]
2017,[]
2017,"[visits, tries, sees, rebukes, scolds]]"
2017,[tells]
2017,[shifts]]
2017,"[agrees], feels, receives, starts]]"
2017,[begins]
2017,[]
2017,"[finds], brings, goes, decides, asks, loses, poses, gets, informs, blames]]"
2017,"[revolves, helps]]"
2017,"[finds, decides]]"
2017,[diverts]
2017,[tries]]
2017,"[needs, Devraj, dies]]"
2017,"[believes, goes, decides, dives]]"
2017,[tells]
2017,"[forces, returns, launches]]"
2017,[assumes]
2017,[meets]]
2017,"[discloses, defies, meets, marches, retorts, convinces, abets, extracts, accuses, lunges]]"
2017,"[arrives, decapitates, blackmails, proposes, promises]]"
2017,[tries]
2017,[signals]]
2017,"[blackmails], meets, comes, organizes, takes, gets]]"
1987,[falls]
1987,[]
1987,[appears]]
1987,[]
1987,"[beats], asks, misplaces]]"
1987,"[finds, drowns, gets, runs]]"
1987,"[falls, sees, attacks, thinks, dies, gets]]"
1987,[drowns]
2017,[]
2017,"[realises], lives, struggles, faints, resorts, locks, collects]]"
2017,[begins]
2017,[]
2017,[]
2017,[]
2017,[starts]]
2017,[shows]
2017,[believes]]
2017,"[struggles, gives]]"
2017,[finds]
2017,[wakes]]
2017,[discovers]]
2017,[]
2017,[]
2017,[kills]]
2017,[proceeds]]
2017,[asks]]
2017,"[arrives], reports, remonstrates, approaches, beseeches]]"
2017,[begins]
2017,"[notes, meets, educates, expels, approaches, refuses, beseeches, hesitates, asserts, discloses, suggests, swears]]"
2017,[tries]
2017,[]
2017,[]
2017,[participates]]
2017,[]
2017,[]
2017,[answers]]
2017,[]
2017,"[ambushes, murders]]"
2017,"[challenges, proposes, comes, interrupts, returns, helps, reassures, happens, flirts]]"
2017,"[tells, meets, ambushes, approaches]]"
2017,"[tells, slits, attempts]]"
2017,[ambushes]
1987,[]
1987,[goes]]
1987,[reaches]
1987,[]
1987,[]
1987,[]
1987,[kills]]
2017,[]
2017,[]
2017,[]
2017,[]
2017,[]
2017,[]
2017,[plays]]
1987,[]
1987,[]
1987,[gets]]
1987,[asks]
1987,[]
1987,"[hijacks], asks, survives, gets]]"
1987,[finds]
1987,"[returns, avenges]]"
1987,[leavs]
1987,[]
1987,[]
1987,[complains]]
1987,[declares]
1987,[dismisses]]
1987,[rejects]]
1987,[]
1987,[dies]]
1987,[]
1988,"[pretends], gets, pushes]]"
1988,[brings]
1988,[]
1988,"[meets], realises, sets, figures, confesses, decides, remains, reunite]]"
1988,[begins]
1988,[]
1988,[takes]]
1988,[takes]]
1988,[]
1988,[]
1988,[]
1988,"[learns, discovers]]"
1988,[resolves]
1988,[]
1988,"[swears, returns, gets]]"
1988,[does]
1988,[]
1988,[]
1988,[]
1988,[]
1988,[persuades]]
1988,[]
1988,"[goes, asks, gets]]"
1988,[lives]
1988,[moves]]
1988,[]
1988,[]
1988,"[lives], alias]]"
1988,[meets]
1988,[]
1988,[tells]]
1988,[]
1988,[]
1988,[]
1988,[knows]]
1988,[]
1988,[starts]]
1989,[]
1989,"[meets, rescues, realizes]]"
1989,[kills]
1989,[plans]]
1989,"[rescues, comes, discovers]]"
1989,[kills]
1990,[marries]]
1990,[]
1990,[]
1990,[refuses]]
1990,[goes]
1990,"[absolves, rapes]]"
1990,[introduces]
1990,[blames]]
1990,[]
1990,[]
1990,[]
1990,[avenges]]
1990,[plays]
1990,[slaps]]
1990,[]
1990,[meets]]
1990,[]
1991,[realises]]
1991,[]
1991,[]
1991,"[grows], refuses]]"
1991,[receives]
1991,[loses]]
1991,[escapes]
1991,"[hires, takes]]"
1991,[lives]
1991,[succeeds]]
1991,[returns]]
1991,[]
1991,[testifies]]
1991,[attacks]]
1991,"[relises, attacks, learns, decides, spots, weds, gives]]"
1991,[tries]
1991,[starts]]
1991,[does]]
1991,[]
1991,[]
1991,[]
1991,[falls]]
1991,[]
1991,[]
1991,[sees]]
1991,[grows]
1991,[steps]]
1991,[]
1991,[decides]]
1991,[declares]
1991,[hires]]
1991,[]
1991,"[loves, loses]]"
1991,[idolizes]
1992,[]
1992,[gets]]
1992,[]
1992,"[finds, goes]]"
1992,"[falls, throws]]"
1992,[comes]
1992,[rescues]]
1992,[]
1992,[sees]]
1992,[]
1992,[leaves]]
1992,[accepts]]
1992,[]
1992,[]
1992,[]
1992,[gets]]
1992,[offers]
1992,[]
1992,[refuses]]
1992,[throws]]
1992,[holds]
1992,[works]]
1992,[gets]]
1992,[loves]
1992,[]
1992,[]
1992,[]
1992,[]
1992,[]
1992,"[reviews], agrees, channels, professes, changes, realizes]]"
1992,[arrives]
1992,[narrates]]
1992,[reveals]]
1992,"[accepts, resigns, stops]]"
1992,[attacks]
1992,"[molests], falls]]"
1992,"[agrees, flees, abducts]]"
1992,[agrees]
1992,[]
1992,"[thinks], abducts]]"
1992,"[kills, blames, disowns]]"
1992,[believes]
1992,[]
1992,"[learns], moves]]"
1992,[kills]
1992,"[realises], reunites, makes]]"
1993,[falls]
1993,[]
1993,[disappears]]
1993,"[does, defends, comes, tricks, rushes, marries, quits, refuses, overhears, explains, complies]]"
1993,[convinces]
1993,[]
1993,[]
1993,[grows]]
1993,[accepts]]
1993,[meets]
1993,[]
1993,[]
1993,[]
1993,[]
1993,[]
1993,[]
1993,[]
1993,[rushes]]
1993,[falls]]
1993,[]
1993,[helps]]
1993,[tries]]
1993,[]
1993,[]
1993,[]
1993,[recruits]]
1993,[gets]]
1993,[]
1993,[]
1993,[arrests]]
1993,[decides]]
1993,[breaks]
1993,"[kills], brings]]"
1993,[visits]
1993,[disappears]]
1993,"[admits, decides, spots, realizes, favors, consoles, approaches]]"
1993,"[begins, locates]]"
1993,[loves]
1993,[bothers]]
1993,[goes]]
1993,[]
1993,[starts]]
1993,[suffers]]
1993,[]
1993,[enters]]
1993,[brings]]
1993,[]
1993,[enters]]
1993,[does]]
1993,[]
1993,[]
1993,[]
1993,[goes]]
1993,"[takes], comes]]"
1993,[finds]
1993,[]
1993,[]
1993,[takes]]
1993,[attempts]]
1993,[]
1993,[lives]]
1993,[asks]]
1993,"[falls, saves, finds]]"
1993,"[meets, saves]]"
1993,[tries]
1993,[]
1996,[writes]]
1996,[]
1996,[leaves]]
1996,[]
1996,"[tells], tries, chases, meets, finds, breaks, calls, makes, realizes, reunite, blames, yells]]"
2016,[kills]
2016,"[calls], threatens]]"
2016,[claims]
2016,"[detonates], leaves, warns, starts]]"
2016,[meets]
2016,[lives]]
2016,[]
2016,"[meets], convinces, goes, learns, comes, appears, lets, receives, discovers, urges, knows, pays]]"
2016,[travels]
2016,[recounts]]
2016,[]
2016,[chides]]
2016,[extends]]
2016,"[decides, uses]]"
2016,[offers]
2016,"[goes, proposes, decides, forgives, attempts]]"
2016,[falls]
2016,[]
2016,[arrives]]
1996,"[puts], escapes, prefers, breaks, asks, gets]]"
1996,[tries]
1996,[looks]]
1996,"[asks], shows, asks, comes, thinks]]"
2016,[offers]
2016,"[removes, takes]]"
2016,"[jumps, denies]]"
1996,[manages]
1996,[declines]]
2016,"[brings, falls, finds, goes, asks, loves, comes, spirals, takes, says, urges]]"
2016,[stands]
2016,"[proposes, takes]]"
2016,"[stands, accepts, asks, disapproves, disowns]]"
2016,[finds]
2016,[marries]]
2016,[accepts]]
2016,[]
2016,[]
2016,[]
2016,"[realizes, holds, surrenders]]"
2016,[warns]
2016,[]
2016,[realizes]]
2016,[shoots]]
2016,"[returns], overcomes, rescues, suffers, collaborates]]"
2016,[tells]
2016,[turns]]
2016,[]
2016,"[realizes], starts, sends]]"
2016,"[wakes, leaves, opens, sends]]"
2016,"[encounters, meets, lives, realizes, takes, pretends]]"
2016,"[works, notices, falls, meets, leaves, wakes, goes, loves]]"
2016,[offers]
2016,[]
2016,[asks]]
2016,[]
2016,[]
2016,[begins]]
2016,[]
1996,[lives]]
1996,[]
2016,"[fights, follows]]"
2016,[finds]
2016,[]
2016,[searches]]
2016,[rapes]]
2016,[makes]
2016,"[comes], kills, meets, reaches, beats, ignores, frees, calls, asks, invites, starts, takes, informs]]"
1996,[arrives]
1996,"[gets], kills, reaches, calls, asks, invites, refuses, starts, takes]]"
1996,[tells]
1996,[]
1996,[]
1996,"[brings], warns]]"
1996,"[tells, agrees, performs, calls, consults]]"
2016,[kills]
2016,[says]]
2016,"[calls], reveals]]"
2016,[suffers]
2016,[apologizes]]
2016,"[dies, meets, finds, loves, reveals, struggles, upsets, discovers]]"
2016,"[tells, finds, comes]]"
